fact_id,employee_id,project_id,kpi_id,evaluation_date,kpi_value,kpi_target,status_pencapaian
398066,37,24,1,2025-06-01,98.0,80.0,Tercapai
398067,37,24,2,2025-06-01,98.0,80.0,Tercapai
398068,37,24,3,2025-06-01,98.0,82.0,Tercapai
398069,37,24,4,2025-06-01,98.0,85.0,Tercapai
398070,37,24,5,2025-06-01,98.0,85.0,Tercapai
398071,37,24,6,2025-06-01,98.0,75.0,Tercapai
398072,37,24,7,2025-06-01,98.0,88.0,Tercapai
398073,37,24,8,2025-06-01,98.0,80.0,Tercapai
398074,37,24,9,2025-06-01,98.0,90.0,Tercapai
398075,37,24,10,2025-06-01,98.0,72.0,Tercapai
398076,37,24,11,2025-06-01,98.0,83.0,Tercapai
398077,37,24,12,2025-06-01,98.0,88.0,Tercapai
398078,37,24,13,2025-06-01,98.0,78.0,Tercapai
398079,37,24,14,2025-06-01,98.0,85.0,Tercapai
398080,37,24,15,2025-06-01,98.0,82.0,Tercapai
398081,37,33,1,2026-03-23,98.0,80.0,Tercapai
398082,37,33,2,2026-03-23,98.0,80.0,Tercapai
398083,37,33,3,2026-03-23,98.0,82.0,Tercapai
398084,37,33,4,2026-03-23,98.0,85.0,Tercapai
398085,37,33,5,2026-03-23,98.0,85.0,Tercapai
398086,37,33,6,2026-03-23,98.0,75.0,Tercapai
398087,37,33,7,2026-03-23,98.0,88.0,Tercapai
398088,37,33,8,2026-03-23,98.0,80.0,Tercapai
398089,37,33,9,2026-03-23,98.0,90.0,Tercapai
398090,37,33,10,2026-03-23,98.0,72.0,Tercapai
398091,37,33,11,2026-03-23,98.0,83.0,Tercapai
398092,37,33,12,2026-03-23,98.0,88.0,Tercapai
398093,37,33,13,2026-03-23,98.0,78.0,Tercapai
398094,37,33,14,2026-03-23,98.0,85.0,Tercapai
398095,37,33,15,2026-03-23,98.0,82.0,Tercapai
398096,37,33,1,2026-03-18,98.0,80.0,Tercapai
398097,37,33,2,2026-03-18,98.0,80.0,Tercapai
398098,37,33,3,2026-03-18,98.0,82.0,Tercapai
398099,37,33,4,2026-03-18,96.95,85.0,Tercapai
398100,37,33,5,2026-03-18,98.0,85.0,Tercapai
398101,37,33,6,2026-03-18,98.0,75.0,Tercapai
398102,37,33,7,2026-03-18,98.0,88.0,Tercapai
398103,37,33,8,2026-03-18,98.0,80.0,Tercapai
398104,37,33,9,2026-03-18,98.0,90.0,Tercapai
398105,37,33,10,2026-03-18,98.0,72.0,Tercapai
398106,37,33,11,2026-03-18,98.0,83.0,Tercapai
398107,37,33,12,2026-03-18,98.0,88.0,Tercapai
398108,37,33,13,2026-03-18,98.0,78.0,Tercapai
398109,37,33,14,2026-03-18,98.0,85.0,Tercapai
398110,37,33,15,2026-03-18,98.0,82.0,Tercapai
398111,37,33,1,2026-03-18,98.0,80.0,Tercapai
398112,37,33,2,2026-03-18,98.0,80.0,Tercapai
398113,37,33,3,2026-03-18,98.0,82.0,Tercapai
398114,37,33,4,2026-03-18,98.0,85.0,Tercapai
398115,37,33,5,2026-03-18,98.0,85.0,Tercapai
398116,37,33,6,2026-03-18,98.0,75.0,Tercapai
398117,37,33,7,2026-03-18,98.0,88.0,Tercapai
398118,37,33,8,2026-03-18,98.0,80.0,Tercapai
398119,37,33,9,2026-03-18,98.0,90.0,Tercapai
398120,37,33,10,2026-03-18,98.0,72.0,Tercapai
398121,37,33,11,2026-03-18,98.0,83.0,Tercapai
398122,37,33,12,2026-03-18,98.0,88.0,Tercapai
398123,37,33,13,2026-03-18,98.0,78.0,Tercapai
398124,37,33,14,2026-03-18,98.0,85.0,Tercapai
398125,37,33,15,2026-03-18,98.0,82.0,Tercapai
398126,39,29,1,2025-11-09,96.07,80.0,Tercapai
398127,39,29,2,2025-11-09,98.0,80.0,Tercapai
398128,39,29,3,2025-11-09,92.03,82.0,Tercapai
398129,39,29,4,2025-11-09,92.25,85.0,Tercapai
398130,39,29,5,2025-11-09,94.94,85.0,Tercapai
398131,39,29,6,2025-11-09,87.58,75.0,Tercapai
398132,39,29,7,2025-11-09,98.0,88.0,Tercapai
398133,39,29,8,2025-11-09,91.49,80.0,Tercapai
398134,39,29,9,2025-11-09,91.91,90.0,Tercapai
398135,39,29,10,2025-11-09,90.54,72.0,Tercapai
398136,39,29,11,2025-11-09,98.0,83.0,Tercapai
398137,39,29,12,2025-11-09,97.63,88.0,Tercapai
398138,39,29,13,2025-11-09,97.2,78.0,Tercapai
398139,39,29,14,2025-11-09,92.68,85.0,Tercapai
398140,39,29,15,2025-11-09,94.03,82.0,Tercapai
398141,39,29,1,2025-11-07,89.16,80.0,Tercapai
398142,39,29,2,2025-11-07,86.66,80.0,Tercapai
398143,39,29,3,2025-11-07,93.22,82.0,Tercapai
398144,39,29,4,2025-11-07,97.13,85.0,Tercapai
398145,39,29,5,2025-11-07,93.74,85.0,Tercapai
398146,39,29,6,2025-11-07,93.7,75.0,Tercapai
398147,39,29,7,2025-11-07,98.0,88.0,Tercapai
398148,39,29,8,2025-11-07,95.71,80.0,Tercapai
398149,39,29,9,2025-11-07,98.0,90.0,Tercapai
398150,39,29,10,2025-11-07,87.64,72.0,Tercapai
398151,39,29,11,2025-11-07,98.0,83.0,Tercapai
398152,39,29,12,2025-11-07,97.42,88.0,Tercapai
398153,39,29,13,2025-11-07,91.26,78.0,Tercapai
398154,39,29,14,2025-11-07,88.44,85.0,Tercapai
398155,39,29,15,2025-11-07,98.0,82.0,Tercapai
398156,39,29,1,2025-12-23,91.95,80.0,Tercapai
398157,39,29,2,2025-12-23,98.0,80.0,Tercapai
398158,39,29,3,2025-12-23,83.88,82.0,Tercapai
398159,39,29,4,2025-12-23,98.0,85.0,Tercapai
398160,39,29,5,2025-12-23,95.24,85.0,Tercapai
398161,39,29,6,2025-12-23,92.92,75.0,Tercapai
398162,39,29,7,2025-12-23,95.99,88.0,Tercapai
398163,39,29,8,2025-12-23,98.0,80.0,Tercapai
398164,39,29,9,2025-12-23,98.0,90.0,Tercapai
398165,39,29,10,2025-12-23,88.32,72.0,Tercapai
398166,39,29,11,2025-12-23,91.62,83.0,Tercapai
398167,39,29,12,2025-12-23,97.23,88.0,Tercapai
398168,39,29,13,2025-12-23,95.58,78.0,Tercapai
398169,39,29,14,2025-12-23,88.21,85.0,Tercapai
398170,39,29,15,2025-12-23,95.39,82.0,Tercapai
398171,39,5,1,2023-10-24,90.46,80.0,Tercapai
398172,39,5,2,2023-10-24,92.5,80.0,Tercapai
398173,39,5,3,2023-10-24,93.03,82.0,Tercapai
398174,39,5,4,2023-10-24,95.71,85.0,Tercapai
398175,39,5,5,2023-10-24,93.67,85.0,Tercapai
398176,39,5,6,2023-10-24,86.97,75.0,Tercapai
398177,39,5,7,2023-10-24,94.76,88.0,Tercapai
398178,39,5,8,2023-10-24,92.69,80.0,Tercapai
398179,39,5,9,2023-10-24,91.78,90.0,Tercapai
398180,39,5,10,2023-10-24,89.9,72.0,Tercapai
398181,39,5,11,2023-10-24,98.0,83.0,Tercapai
398182,39,5,12,2023-10-24,93.58,88.0,Tercapai
398183,39,5,13,2023-10-24,86.89,78.0,Tercapai
398184,39,5,14,2023-10-24,90.59,85.0,Tercapai
398185,39,5,15,2023-10-24,88.22,82.0,Tercapai
398186,39,37,1,2023-07-04,97.19,80.0,Tercapai
398187,39,37,2,2023-07-04,96.0,80.0,Tercapai
398188,39,37,3,2023-07-04,91.55,82.0,Tercapai
398189,39,37,4,2023-07-04,90.99,85.0,Tercapai
398190,39,37,5,2023-07-04,91.4,85.0,Tercapai
398191,39,37,6,2023-07-04,91.16,75.0,Tercapai
398192,39,37,7,2023-07-04,92.47,88.0,Tercapai
398193,39,37,8,2023-07-04,89.31,80.0,Tercapai
398194,39,37,9,2023-07-04,98.0,90.0,Tercapai
398195,39,37,10,2023-07-04,88.78,72.0,Tercapai
398196,39,37,11,2023-07-04,96.77,83.0,Tercapai
398197,39,37,12,2023-07-04,96.17,88.0,Tercapai
398198,39,37,13,2023-07-04,95.29,78.0,Tercapai
398199,39,37,14,2023-07-04,88.04,85.0,Tercapai
398200,39,37,15,2023-07-04,88.3,82.0,Tercapai
398201,39,37,1,2023-07-24,92.14,80.0,Tercapai
398202,39,37,2,2023-07-24,95.58,80.0,Tercapai
398203,39,37,3,2023-07-24,89.63,82.0,Tercapai
398204,39,37,4,2023-07-24,90.93,85.0,Tercapai
398205,39,37,5,2023-07-24,98.0,85.0,Tercapai
398206,39,37,6,2023-07-24,84.71,75.0,Tercapai
398207,39,37,7,2023-07-24,92.56,88.0,Tercapai
398208,39,37,8,2023-07-24,98.0,80.0,Tercapai
398209,39,37,9,2023-07-24,98.0,90.0,Tercapai
398210,39,37,10,2023-07-24,87.68,72.0,Tercapai
398211,39,37,11,2023-07-24,98.0,83.0,Tercapai
398212,39,37,12,2023-07-24,95.4,88.0,Tercapai
398213,39,37,13,2023-07-24,92.98,78.0,Tercapai
398214,39,37,14,2023-07-24,92.85,85.0,Tercapai
398215,39,37,15,2023-07-24,91.89,82.0,Tercapai
398216,39,37,1,2023-07-26,90.64,80.0,Tercapai
398217,39,37,2,2023-07-26,93.8,80.0,Tercapai
398218,39,37,3,2023-07-26,88.64,82.0,Tercapai
398219,39,37,4,2023-07-26,92.22,85.0,Tercapai
398220,39,37,5,2023-07-26,93.42,85.0,Tercapai
398221,39,37,6,2023-07-26,94.15,75.0,Tercapai
398222,39,37,7,2023-07-26,98.0,88.0,Tercapai
398223,39,37,8,2023-07-26,92.78,80.0,Tercapai
398224,39,37,9,2023-07-26,98.0,90.0,Tercapai
398225,39,37,10,2023-07-26,91.88,72.0,Tercapai
398226,39,37,11,2023-07-26,97.37,83.0,Tercapai
398227,39,37,12,2023-07-26,93.53,88.0,Tercapai
398228,39,37,13,2023-07-26,90.6,78.0,Tercapai
398229,39,37,14,2023-07-26,93.94,85.0,Tercapai
398230,39,37,15,2023-07-26,88.23,82.0,Tercapai
398231,39,9,1,2024-04-21,92.75,80.0,Tercapai
398232,39,9,2,2024-04-21,84.75,80.0,Tercapai
398233,39,9,3,2024-04-21,87.0,82.0,Tercapai
398234,39,9,4,2024-04-21,88.61,85.0,Tercapai
398235,39,9,5,2024-04-21,95.51,85.0,Tercapai
398236,39,9,6,2024-04-21,93.08,75.0,Tercapai
398237,39,9,7,2024-04-21,92.75,88.0,Tercapai
398238,39,9,8,2024-04-21,96.24,80.0,Tercapai
398239,39,9,9,2024-04-21,98.0,90.0,Tercapai
398240,39,9,10,2024-04-21,89.1,72.0,Tercapai
398241,39,9,11,2024-04-21,90.85,83.0,Tercapai
398242,39,9,12,2024-04-21,93.96,88.0,Tercapai
398243,39,9,13,2024-04-21,93.34,78.0,Tercapai
398244,39,9,14,2024-04-21,87.36,85.0,Tercapai
398245,39,9,15,2024-04-21,94.97,82.0,Tercapai
398246,39,9,1,2024-03-29,94.63,80.0,Tercapai
398247,39,9,2,2024-03-29,95.21,80.0,Tercapai
398248,39,9,3,2024-03-29,92.62,82.0,Tercapai
398249,39,9,4,2024-03-29,94.2,85.0,Tercapai
398250,39,9,5,2024-03-29,91.01,85.0,Tercapai
398251,39,9,6,2024-03-29,91.34,75.0,Tercapai
398252,39,9,7,2024-03-29,93.26,88.0,Tercapai
398253,39,9,8,2024-03-29,91.6,80.0,Tercapai
398254,39,9,9,2024-03-29,98.0,90.0,Tercapai
398255,39,9,10,2024-03-29,82.48,72.0,Tercapai
398256,39,9,11,2024-03-29,98.0,83.0,Tercapai
398257,39,9,12,2024-03-29,92.48,88.0,Tercapai
398258,39,9,13,2024-03-29,91.03,78.0,Tercapai
398259,39,9,14,2024-03-29,92.56,85.0,Tercapai
398260,39,9,15,2024-03-29,88.44,82.0,Tercapai
398261,39,34,1,2026-04-08,91.94,80.0,Tercapai
398262,39,34,2,2026-04-08,91.83,80.0,Tercapai
398263,39,34,3,2026-04-08,91.99,82.0,Tercapai
398264,39,34,4,2026-04-08,89.95,85.0,Tercapai
398265,39,34,5,2026-04-08,98.0,85.0,Tercapai
398266,39,34,6,2026-04-08,98.0,75.0,Tercapai
398267,39,34,7,2026-04-08,88.74,88.0,Tercapai
398268,39,34,8,2026-04-08,96.71,80.0,Tercapai
398269,39,34,9,2026-04-08,98.0,90.0,Tercapai
398270,39,34,10,2026-04-08,92.63,72.0,Tercapai
398271,39,34,11,2026-04-08,94.53,83.0,Tercapai
398272,39,34,12,2026-04-08,94.96,88.0,Tercapai
398273,39,34,13,2026-04-08,92.18,78.0,Tercapai
398274,39,34,14,2026-04-08,91.3,85.0,Tercapai
398275,39,34,15,2026-04-08,90.57,82.0,Tercapai
398276,39,24,1,2025-07-07,94.91,80.0,Tercapai
398277,39,24,2,2025-07-07,90.06,80.0,Tercapai
398278,39,24,3,2025-07-07,92.57,82.0,Tercapai
398279,39,24,4,2025-07-07,88.9,85.0,Tercapai
398280,39,24,5,2025-07-07,94.0,85.0,Tercapai
398281,39,24,6,2025-07-07,89.87,75.0,Tercapai
398282,39,24,7,2025-07-07,97.36,88.0,Tercapai
398283,39,24,8,2025-07-07,98.0,80.0,Tercapai
398284,39,24,9,2025-07-07,98.0,90.0,Tercapai
398285,39,24,10,2025-07-07,82.38,72.0,Tercapai
398286,39,24,11,2025-07-07,94.44,83.0,Tercapai
398287,39,24,12,2025-07-07,95.28,88.0,Tercapai
398288,39,24,13,2025-07-07,96.93,78.0,Tercapai
398289,39,24,14,2025-07-07,87.5,85.0,Tercapai
398290,39,24,15,2025-07-07,91.88,82.0,Tercapai
398291,39,24,1,2025-06-20,96.69,80.0,Tercapai
398292,39,24,2,2025-06-20,96.53,80.0,Tercapai
398293,39,24,3,2025-06-20,95.49,82.0,Tercapai
398294,39,24,4,2025-06-20,95.72,85.0,Tercapai
398295,39,24,5,2025-06-20,95.35,85.0,Tercapai
398296,39,24,6,2025-06-20,93.81,75.0,Tercapai
398297,39,24,7,2025-06-20,97.46,88.0,Tercapai
398298,39,24,8,2025-06-20,98.0,80.0,Tercapai
398299,39,24,9,2025-06-20,92.53,90.0,Tercapai
398300,39,24,10,2025-06-20,97.51,72.0,Tercapai
398301,39,24,11,2025-06-20,90.58,83.0,Tercapai
398302,39,24,12,2025-06-20,93.49,88.0,Tercapai
398303,39,24,13,2025-06-20,95.44,78.0,Tercapai
398304,39,24,14,2025-06-20,96.52,85.0,Tercapai
398305,39,24,15,2025-06-20,85.75,82.0,Tercapai
398306,39,26,1,2025-08-31,94.36,80.0,Tercapai
398307,39,26,2,2025-08-31,97.23,80.0,Tercapai
398308,39,26,3,2025-08-31,95.91,82.0,Tercapai
398309,39,26,4,2025-08-31,89.99,85.0,Tercapai
398310,39,26,5,2025-08-31,91.38,85.0,Tercapai
398311,39,26,6,2025-08-31,89.26,75.0,Tercapai
398312,39,26,7,2025-08-31,94.1,88.0,Tercapai
398313,39,26,8,2025-08-31,90.85,80.0,Tercapai
398314,39,26,9,2025-08-31,95.4,90.0,Tercapai
398315,39,26,10,2025-08-31,91.93,72.0,Tercapai
398316,39,26,11,2025-08-31,96.95,83.0,Tercapai
398317,39,26,12,2025-08-31,97.19,88.0,Tercapai
398318,39,26,13,2025-08-31,95.21,78.0,Tercapai
398319,39,26,14,2025-08-31,94.9,85.0,Tercapai
398320,39,26,15,2025-08-31,97.53,82.0,Tercapai
398321,39,21,1,2025-04-08,88.14,80.0,Tercapai
398322,39,21,2,2025-04-08,91.24,80.0,Tercapai
398323,39,21,3,2025-04-08,91.4,82.0,Tercapai
398324,39,21,4,2025-04-08,92.13,85.0,Tercapai
398325,39,21,5,2025-04-08,89.87,85.0,Tercapai
398326,39,21,6,2025-04-08,94.39,75.0,Tercapai
398327,39,21,7,2025-04-08,98.0,88.0,Tercapai
398328,39,21,8,2025-04-08,94.88,80.0,Tercapai
398329,39,21,9,2025-04-08,98.0,90.0,Tercapai
398330,39,21,10,2025-04-08,93.16,72.0,Tercapai
398331,39,21,11,2025-04-08,89.72,83.0,Tercapai
398332,39,21,12,2025-04-08,95.34,88.0,Tercapai
398333,39,21,13,2025-04-08,97.66,78.0,Tercapai
398334,39,21,14,2025-04-08,89.96,85.0,Tercapai
398335,39,21,15,2025-04-08,89.94,82.0,Tercapai
398336,39,21,1,2025-04-22,93.6,80.0,Tercapai
398337,39,21,2,2025-04-22,94.04,80.0,Tercapai
398338,39,21,3,2025-04-22,89.05,82.0,Tercapai
398339,39,21,4,2025-04-22,98.0,85.0,Tercapai
398340,39,21,5,2025-04-22,90.56,85.0,Tercapai
398341,39,21,6,2025-04-22,87.18,75.0,Tercapai
398342,39,21,7,2025-04-22,94.94,88.0,Tercapai
398343,39,21,8,2025-04-22,97.43,80.0,Tercapai
398344,39,21,9,2025-04-22,98.0,90.0,Tercapai
398345,39,21,10,2025-04-22,91.91,72.0,Tercapai
398346,39,21,11,2025-04-22,93.23,83.0,Tercapai
398347,39,21,12,2025-04-22,98.0,88.0,Tercapai
398348,39,21,13,2025-04-22,96.22,78.0,Tercapai
398349,39,21,14,2025-04-22,95.9,85.0,Tercapai
398350,39,21,15,2025-04-22,95.53,82.0,Tercapai
398351,40,32,1,2026-03-15,73.97,80.0,Tidak Tercapai
398352,40,32,2,2026-03-15,66.33,80.0,Tidak Tercapai
398353,40,32,3,2026-03-15,66.02,82.0,Tidak Tercapai
398354,40,32,4,2026-03-15,74.29,85.0,Tidak Tercapai
398355,40,32,5,2026-03-15,75.25,85.0,Tidak Tercapai
398356,40,32,6,2026-03-15,62.05,75.0,Tidak Tercapai
398357,40,32,7,2026-03-15,72.4,88.0,Tidak Tercapai
398358,40,32,8,2026-03-15,68.32,80.0,Tidak Tercapai
398359,40,32,9,2026-03-15,71.19,90.0,Tidak Tercapai
398360,40,32,10,2026-03-15,67.48,72.0,Tidak Tercapai
398361,40,32,11,2026-03-15,77.43,83.0,Tidak Tercapai
398362,40,32,12,2026-03-15,73.31,88.0,Tidak Tercapai
398363,40,32,13,2026-03-15,68.82,78.0,Tidak Tercapai
398364,40,32,14,2026-03-15,70.55,85.0,Tidak Tercapai
398365,40,32,15,2026-03-15,68.64,82.0,Tidak Tercapai
398366,40,13,1,2024-08-23,71.46,80.0,Tidak Tercapai
398367,40,13,2,2024-08-23,75.89,80.0,Tidak Tercapai
398368,40,13,3,2024-08-23,58.25,82.0,Tidak Tercapai
398369,40,13,4,2024-08-23,71.18,85.0,Tidak Tercapai
398370,40,13,5,2024-08-23,60.67,85.0,Tidak Tercapai
398371,40,13,6,2024-08-23,72.11,75.0,Tidak Tercapai
398372,40,13,7,2024-08-23,67.75,88.0,Tidak Tercapai
398373,40,13,8,2024-08-23,64.13,80.0,Tidak Tercapai
398374,40,13,9,2024-08-23,76.76,90.0,Tidak Tercapai
398375,40,13,10,2024-08-23,67.22,72.0,Tidak Tercapai
398376,40,13,11,2024-08-23,67.13,83.0,Tidak Tercapai
398377,40,13,12,2024-08-23,64.98,88.0,Tidak Tercapai
398378,40,13,13,2024-08-23,68.76,78.0,Tidak Tercapai
398379,40,13,14,2024-08-23,62.17,85.0,Tidak Tercapai
398380,40,13,15,2024-08-23,64.83,82.0,Tidak Tercapai
398381,40,13,1,2024-08-16,70.12,80.0,Tidak Tercapai
398382,40,13,2,2024-08-16,65.25,80.0,Tidak Tercapai
398383,40,13,3,2024-08-16,69.5,82.0,Tidak Tercapai
398384,40,13,4,2024-08-16,74.29,85.0,Tidak Tercapai
398385,40,13,5,2024-08-16,66.92,85.0,Tidak Tercapai
398386,40,13,6,2024-08-16,67.16,75.0,Tidak Tercapai
398387,40,13,7,2024-08-16,79.69,88.0,Tidak Tercapai
398388,40,13,8,2024-08-16,64.25,80.0,Tidak Tercapai
398389,40,13,9,2024-08-16,78.99,90.0,Tidak Tercapai
398390,40,13,10,2024-08-16,70.39,72.0,Tidak Tercapai
398391,40,13,11,2024-08-16,75.46,83.0,Tidak Tercapai
398392,40,13,12,2024-08-16,76.42,88.0,Tidak Tercapai
398393,40,13,13,2024-08-16,70.86,78.0,Tidak Tercapai
398394,40,13,14,2024-08-16,64.96,85.0,Tidak Tercapai
398395,40,13,15,2024-08-16,74.52,82.0,Tidak Tercapai
398396,40,13,1,2024-07-13,75.35,80.0,Tidak Tercapai
398397,40,13,2,2024-07-13,75.23,80.0,Tidak Tercapai
398398,40,13,3,2024-07-13,68.42,82.0,Tidak Tercapai
398399,40,13,4,2024-07-13,65.0,85.0,Tidak Tercapai
398400,40,13,5,2024-07-13,69.08,85.0,Tidak Tercapai
398401,40,13,6,2024-07-13,71.45,75.0,Tidak Tercapai
398402,40,13,7,2024-07-13,75.88,88.0,Tidak Tercapai
398403,40,13,8,2024-07-13,68.32,80.0,Tidak Tercapai
398404,40,13,9,2024-07-13,75.74,90.0,Tidak Tercapai
398405,40,13,10,2024-07-13,60.3,72.0,Tidak Tercapai
398406,40,13,11,2024-07-13,76.72,83.0,Tidak Tercapai
398407,40,13,12,2024-07-13,67.75,88.0,Tidak Tercapai
398408,40,13,13,2024-07-13,73.79,78.0,Tidak Tercapai
398409,40,13,14,2024-07-13,63.05,85.0,Tidak Tercapai
398410,40,13,15,2024-07-13,74.9,82.0,Tidak Tercapai
398411,40,8,1,2024-02-14,71.53,80.0,Tidak Tercapai
398412,40,8,2,2024-02-14,66.56,80.0,Tidak Tercapai
398413,40,8,3,2024-02-14,71.16,82.0,Tidak Tercapai
398414,40,8,4,2024-02-14,65.4,85.0,Tidak Tercapai
398415,40,8,5,2024-02-14,71.43,85.0,Tidak Tercapai
398416,40,8,6,2024-02-14,65.81,75.0,Tidak Tercapai
398417,40,8,7,2024-02-14,63.35,88.0,Tidak Tercapai
398418,40,8,8,2024-02-14,65.66,80.0,Tidak Tercapai
398419,40,8,9,2024-02-14,72.2,90.0,Tidak Tercapai
398420,40,8,10,2024-02-14,72.18,72.0,Tercapai
398421,40,8,11,2024-02-14,76.16,83.0,Tidak Tercapai
398422,40,8,12,2024-02-14,78.4,88.0,Tidak Tercapai
398423,40,8,13,2024-02-14,77.52,78.0,Tidak Tercapai
398424,40,8,14,2024-02-14,65.65,85.0,Tidak Tercapai
398425,40,8,15,2024-02-14,69.23,82.0,Tidak Tercapai
398426,40,8,1,2024-03-08,67.56,80.0,Tidak Tercapai
398427,40,8,2,2024-03-08,66.39,80.0,Tidak Tercapai
398428,40,8,3,2024-03-08,59.12,82.0,Tidak Tercapai
398429,40,8,4,2024-03-08,67.34,85.0,Tidak Tercapai
398430,40,8,5,2024-03-08,61.62,85.0,Tidak Tercapai
398431,40,8,6,2024-03-08,66.25,75.0,Tidak Tercapai
398432,40,8,7,2024-03-08,79.94,88.0,Tidak Tercapai
398433,40,8,8,2024-03-08,67.12,80.0,Tidak Tercapai
398434,40,8,9,2024-03-08,74.31,90.0,Tidak Tercapai
398435,40,8,10,2024-03-08,69.48,72.0,Tidak Tercapai
398436,40,8,11,2024-03-08,72.68,83.0,Tidak Tercapai
398437,40,8,12,2024-03-08,71.73,88.0,Tidak Tercapai
398438,40,8,13,2024-03-08,67.78,78.0,Tidak Tercapai
398439,40,8,14,2024-03-08,66.36,85.0,Tidak Tercapai
398440,40,8,15,2024-03-08,65.09,82.0,Tidak Tercapai
398441,40,8,1,2024-01-27,74.56,80.0,Tidak Tercapai
398442,40,8,2,2024-01-27,62.92,80.0,Tidak Tercapai
398443,40,8,3,2024-01-27,73.08,82.0,Tidak Tercapai
398444,40,8,4,2024-01-27,62.39,85.0,Tidak Tercapai
398445,40,8,5,2024-01-27,73.04,85.0,Tidak Tercapai
398446,40,8,6,2024-01-27,66.09,75.0,Tidak Tercapai
398447,40,8,7,2024-01-27,66.23,88.0,Tidak Tercapai
398448,40,8,8,2024-01-27,73.36,80.0,Tidak Tercapai
398449,40,8,9,2024-01-27,79.03,90.0,Tidak Tercapai
398450,40,8,10,2024-01-27,64.69,72.0,Tidak Tercapai
398451,40,8,11,2024-01-27,76.04,83.0,Tidak Tercapai
398452,40,8,12,2024-01-27,61.49,88.0,Tidak Tercapai
398453,40,8,13,2024-01-27,64.81,78.0,Tidak Tercapai
398454,40,8,14,2024-01-27,74.52,85.0,Tidak Tercapai
398455,40,8,15,2024-01-27,69.75,82.0,Tidak Tercapai
398456,40,9,1,2024-03-28,61.06,80.0,Tidak Tercapai
398457,40,9,2,2024-03-28,66.29,80.0,Tidak Tercapai
398458,40,9,3,2024-03-28,63.27,82.0,Tidak Tercapai
398459,40,9,4,2024-03-28,66.68,85.0,Tidak Tercapai
398460,40,9,5,2024-03-28,65.76,85.0,Tidak Tercapai
398461,40,9,6,2024-03-28,67.23,75.0,Tidak Tercapai
398462,40,9,7,2024-03-28,70.13,88.0,Tidak Tercapai
398463,40,9,8,2024-03-28,75.56,80.0,Tidak Tercapai
398464,40,9,9,2024-03-28,75.37,90.0,Tidak Tercapai
398465,40,9,10,2024-03-28,67.48,72.0,Tidak Tercapai
398466,40,9,11,2024-03-28,76.69,83.0,Tidak Tercapai
398467,40,9,12,2024-03-28,68.69,88.0,Tidak Tercapai
398468,40,9,13,2024-03-28,63.76,78.0,Tidak Tercapai
398469,40,9,14,2024-03-28,72.86,85.0,Tidak Tercapai
398470,40,9,15,2024-03-28,70.05,82.0,Tidak Tercapai
398471,40,9,1,2024-03-12,70.05,80.0,Tidak Tercapai
398472,40,9,2,2024-03-12,66.57,80.0,Tidak Tercapai
398473,40,9,3,2024-03-12,64.63,82.0,Tidak Tercapai
398474,40,9,4,2024-03-12,71.22,85.0,Tidak Tercapai
398475,40,9,5,2024-03-12,71.84,85.0,Tidak Tercapai
398476,40,9,6,2024-03-12,69.93,75.0,Tidak Tercapai
398477,40,9,7,2024-03-12,73.99,88.0,Tidak Tercapai
398478,40,9,8,2024-03-12,71.98,80.0,Tidak Tercapai
398479,40,9,9,2024-03-12,74.03,90.0,Tidak Tercapai
398480,40,9,10,2024-03-12,64.61,72.0,Tidak Tercapai
398481,40,9,11,2024-03-12,76.87,83.0,Tidak Tercapai
398482,40,9,12,2024-03-12,68.74,88.0,Tidak Tercapai
398483,40,9,13,2024-03-12,71.08,78.0,Tidak Tercapai
398484,40,9,14,2024-03-12,63.79,85.0,Tidak Tercapai
398485,40,9,15,2024-03-12,66.45,82.0,Tidak Tercapai
398486,40,9,1,2024-04-20,68.4,80.0,Tidak Tercapai
398487,40,9,2,2024-04-20,65.85,80.0,Tidak Tercapai
398488,40,9,3,2024-04-20,71.04,82.0,Tidak Tercapai
398489,40,9,4,2024-04-20,61.39,85.0,Tidak Tercapai
398490,40,9,5,2024-04-20,67.9,85.0,Tidak Tercapai
398491,40,9,6,2024-04-20,67.04,75.0,Tidak Tercapai
398492,40,9,7,2024-04-20,62.32,88.0,Tidak Tercapai
398493,40,9,8,2024-04-20,67.48,80.0,Tidak Tercapai
398494,40,9,9,2024-04-20,74.63,90.0,Tidak Tercapai
398495,40,9,10,2024-04-20,67.37,72.0,Tidak Tercapai
398496,40,9,11,2024-04-20,70.55,83.0,Tidak Tercapai
398497,40,9,12,2024-04-20,73.51,88.0,Tidak Tercapai
398498,40,9,13,2024-04-20,68.97,78.0,Tidak Tercapai
398499,40,9,14,2024-04-20,67.51,85.0,Tidak Tercapai
398500,40,9,15,2024-04-20,70.6,82.0,Tidak Tercapai
398501,40,5,1,2023-12-16,74.18,80.0,Tidak Tercapai
398502,40,5,2,2023-12-16,66.97,80.0,Tidak Tercapai
398503,40,5,3,2023-12-16,65.79,82.0,Tidak Tercapai
398504,40,5,4,2023-12-16,64.98,85.0,Tidak Tercapai
398505,40,5,5,2023-12-16,66.49,85.0,Tidak Tercapai
398506,40,5,6,2023-12-16,73.39,75.0,Tidak Tercapai
398507,40,5,7,2023-12-16,73.6,88.0,Tidak Tercapai
398508,40,5,8,2023-12-16,64.92,80.0,Tidak Tercapai
398509,40,5,9,2023-12-16,71.36,90.0,Tidak Tercapai
